fantin             fatigant         feuilleté          filleul            foisonnant       
forcené            formalism        formia             fortunata          fossa            
foudroyé           foulant          fracassant         franc-comtois      francais         
francisé           françoys         fresnay            fromm              gabonais         
galata             galvanisant      gambiens           gantois            garin            
gaur               gavarni          germania           giflé              golden           
goûté              grand-ducal      gratifié           gravell            groenlandais     
groot              guisan           guitton            génial             généralisant     
géothermal         habsbourgeois    hais               haldan             hamlin           
harar              hardwar          harlow             hearn              hedvig           
helena             henslow          hexadécimal        hindi              historial        
hofkirch           hoorn            huitain            humecté            huns             
hypertext          hypothéqué       hâté               imminent           immunoglobulines 
imperator          impromptu        imprégnant         incréé             indo-sarrasin    
indochinois        indolent         inespéré           insolent           insolé           
insouciant         interaméricain   intolérant         introverti         invaincu         
irradiant          janin            jank               javano-hindou      johor            
journalism         jovial           juché              juin               kafu             
kanin              khotin           kingdom            klein              kolb             
krag               kuhl             kühn               l'aar              l'absent         
l'absolu           l'adoptant       l'africain         l'aigu             l'ain            
l'allemand         l'allié          l'alpin            l'amant            l'américain      
l'anglais          l'apparent       l'argentin         l'arraché          l'assistant      
l'atteint          l'aérospatial    l'aîné             l'effrayant        l'entré          
l'envi             l'espagnol       l'eure-et-loir     l'excellent        l'exubérant      
l'humain           l'ill            l'important        l'imposant         l'impressionnant 
l'imprimant        l'inconnu        l'infant           l'influent         l'innocent       
l'inquiétant       l'insoumis       l'insuffisant      l'international    l'intransigeant  
l'invité           l'issu           l'occidental       l'omniprésent      l'opal           
l'orphelin         l'élit           l'élégant          l'éminent          l'émouvant       
l'énergie          l'étonnant       l'étroit           lacerta            lacté            
lambrissé          lançé            lemond             lepra              libidinal        
libéralisé         lieus            limitant           livingston         lombardi         
loos               lorsqu'aucun     lorsqu'un          louvoyant          lupulin          
lutz               luxembourgeois   luzern             lyonnais           lyra             
léonin             léonor           maltais            manoeuvré          mansard          
marches            marcus           mardoché           marial             mariana          
marlow             marseillais      marvin             maréchal           mates            
matriarcal         mecquois         mehmetii           metaphysica        michelin         
mitochondrial      modesti          modulant           moiré              monocaméral      
monophasé          monserrat        monsieur           montagu            montoir          
morant             morzin           muck               mudge              myrica           
médico-chirurgical médico-légal     médio-byzantin     mémorial           n'allait         
napoleon           narrant          nash               nasillard          neal             
neural             newyorkais       nieder             nieuw              nivernais        
noll               nominé           nonchalant         nonsens            nord-oriental    
norrois            notifié          novella            nuclear            nymphal          
néolatin           néozélandais     oddon              oeuvrant           ogival           
omanais            ombilical        omnipotent         omniscient         oppressé         
ordinal            orientalisant    orléanais          orthos             oryza            
ousman             padouan          paludisme          parachevé          paraphé          
parthénopé         pasqual          peal               pelé               penon            
pensant            pentagonal       persillé           petri              philologia       
philosophia        phénoménal       pimenté            plagal             plaidé           
platt              plongeant        plurilatéral       pondéral           pondéré          
pool               poppé            portier            postcolonial       potemkin         
pragois            pressuré         prié               pro-japonais       pro-occidental   
proféré            proromain        prostré            protestantism      proto-malais     
pré-colonial       précontraint     précédant          préfectoral        prémédité        
préprogrammé       prévenant        prévoyant          prééminent         puisqu'aucun     
puisqu'un          purgé            qu'allié           qu'apparenté       qu'assistant     
qu'enseignant      qu'interdit      qu'international   qualifiant         quatre-vingt-un  
québecois          raab             raboté             rachel             radcliff         
radicalisé         raisonné         rallumé            rassuré            rationalisé      
rattrapé           raté             ravissant          razin              rebot            
recenser           recommencé       recouvré           recuit             redéployé        
refoulant          regretté         rejugé             remak              remuant          
renié              renversant       repensé            reservé            respiré          
ressucité          retaillé         revitalisé         rez-de-chaussé     rolf             
romand             roqué            rosalind           rouennais          rouvert          
rover              réadmis          réattribué         récusé             régenté          
régularisé         rémois           répudié            rétrogradé         révolutionné     
réémis             sadat            sagouin            saint-augustin     salman           
salvator           sanscrit         sapiential         sapé               sarin            
sarraut            sarrois          satellisé          saturant           scandalisé       
scanné             scena            sclérosant         scriptural         sebond           
sedilia            semi-continental semi-fédéral       semi-indépendant   semi-palmé       
sennett            seychellois      sicyon             sidéral            siennois         
signifié           simplex          sino-japonais      sizw               sloan            
souffrant          sous-estimé      southern           soviéto-polonais   sphéroïdal       
stigmatisé         stuck            stupéfait          sucrant            suicidé          
sunshin            surdimensionné   surestimé          surinam            surplombé        
symphonia          syntax           taiwanais          tapissant          tatlin           
taut               terrassé         tharp              theologia          thyrotrophin     
tigran             timoré           togolais           tonitruant         tourism          
transcutané        transfiguré      transgressé        trichomonas        triennal         
trottant           tyron            ténias             tétragonal         unicolor         
usurpé             vacillant        valloné            vampyr             vandenbergh      
vanté              veiné            vengé              venir              venn             
vincent            violant          virginal           viscéral           vivarais         
vivian             waag             wesel              xiiie              xviii            
zaïrois            zodiacal         zombi              zénobi             écorché          
égorgé             épaulé           éperdu             épousé             épris            
équilatéral        équin            étouffant          évanescent         éventré          

NULL-nt                               601
abjura        aboie        abonde       aboutisse      acclama       
accoucha      accède       accélère     acquitta       acquière      
activa        adhère       affaiblisse  affectionne    agisse        
agita         aiguisa      aligna       altère         altéra        
ambitionne    amenuise     amnistia     amplifia       annonçe       
annota        apostrophe   apparaisse   apparenta      appartienne   
apprenne      appuie       argua        argumente      arpenta       
arraisonna    arrêta       assèche      assécha        atteigne      
attisa        attrapa      avorta       avoua          aère          
balaie        balança      baptisa      barrère        bombarda      
breveta       broie        brunisse     bénificie      calcifie      
captiva       captura      centralisa   cepeda         choisisse     
clarifia      cofonda      collecta     colonisa       combla        
commette      compensa     compliqua    comprenne      comprima      
conclure      conditionna  conduise     confonde       confère       
congèle       conseillère  contienne    contre-attaqua contredise    
contrevie     convergea    convienne    conçoive       coopère       
corrigea      cotoie       couvre       cramponne      cède          
côtoie        desserve     destine      devienne       diffère       
digère        disloqua     disparaisse  dissocia       dissémina     
diversifia    doive        douta        dupa           débarrassa    
décerna       déchaîna     déclame      décocha        déconsidéra   
décrive       décroisse    décède       décèle         dédaigna      
défila        définisse    dégèle       dégénère       délia         
délègue       dénote       dépende      dépeupla       déploie       
déporta       dépossède    déprime      dépêcha        dérogea       
désagrège     désintègre   désorganisa  détienne       détruise      
détrôna       dévalua      embarqua     embauma        embrassa      
emmène        empiète      empoisonna   enfonça        enfuie        
enjambe       enlève       enrôla       enterra        entonne       
entrechoque   entretienne  enveloppa    environne      envoie        
escalada      espaça       espère       essaima        essuie        
essuya        eusse        exacerba     excerça        exclure       
excrète       excède       exhiba       exhuma         exila         
explicita     exsude       extorqua     fasse          fiance        
finisse       focalisa     foisonne     fomenta        fori          
fouilla       fourme       fraie        franchisse     frome         
frôle         fusionna     fusse        garantisse     greva         
gèle          gère         génère       hybrida        hydrolyse     
hébergea      immortalisa  imprègne     incline        inclue        
inclure       incombe      induise      influa         infère        
ingère        inocula      insère       interdire      interdise     
interfère     interposa    intervienne  intitula       inversa       
jaillisse     jaunisse     jouxte       l'abandonna    l'adapta      
l'aida        l'aime       l'amène      l'anime        l'appelle     
l'appliqua    l'arrêta     l'assiégea   l'attaqua      l'atteste     
l'attribua    l'effraie    l'emploie    l'employa      l'engloba     
l'entaille    l'entende    l'entoure    l'entraîna     l'enveloppa   
l'environne   l'envoie     l'envoya     l'exclure      l'exploita    
l'exposa      l'exécuta    l'héberge    l'illustre     l'inhibe      
l'inspire     l'interprète l'interpréta l'intéresse    l'invita      
l'isola       l'occupa     l'étrangla   l'étudia       libère        
libéralisa    ligua        liquida      macère         maintienne    
marginalisa   meure        minimisa     mobilisa       modernisa     
modère        modéra       montero      motorise       ménagea       
n'aborde      n'abrite     n'absorbe    n'accepte      n'accueille   
n'adhère      n'adhéra     n'adopta     n'affecte      n'agisse      
n'aie         n'altère     n'apparaisse n'appartienne  n'apporte     
n'apprenne    n'arrive     n'assure     n'attaque      n'atteigne    
n'attribue    n'autorise   n'emploie    n'endommage    n'engendre    
n'enlève      n'entraîne   n'envisage   n'exclue       n'excède      
n'excéde      n'exerce     n'explique   n'exporte      n'habite      
n'hiberne     n'hésite     n'ignore     n'implique     n'impose      
n'intervienne n'observe    n'obtienne   n'occupa       n'occupe      
n'offre       n'opéra      n'élimine    n'émane        n'étudie      
naisse        narre        nationalisa  nettoie        neutralisa    
noie          normalisa    nuire        obtienne       occasionna    
octroie       opère        oublia       ouvre          paraisse      
parcoure      parsème      parvienne    perde          perpétra      
persuada      perçoive     photographia polymérise     popularisa    
positionna    possède      poursuive    prenne         procède       
produire      produise     prohibe      projette       prolifère     
promulga      promène      provienne    précipita      précède       
prédire       prélève      pénètra      pénètre        qu'apparaisse 
qu'apporte    qu'atteste   qu'entraîne  qu'exerce      qu'exerça     
qu'explique   qu'exprime   qu'illustre  qu'implique    qu'incombe    
qu'offre      qu'orne      qu'éprouve   qu'évoque      quadrupla     
rachète       rajouta      rameuta      rappella       raréfia       
rebaptisa     rebondisse   reconstruire recopia        recristallise 
recueille     recèle       redessina    redevienne     redoubla      
redressa      redynamisa   redécouvre   referma        reflète       
regagna       regretta     rejetta      rejoigne       remania       
remilitarisa  remplaca     remplisse    renonca        renouvelle    
renvoie       reparure     reprenne     reproduise     requière      
ressuscita    restreigne   restructura  retienne       revienne      
reçoive       rompe        ruisselle    réapparaisse   récidiva      
récupère      réduire      réduise      régénère       réinterpréta  
réintègre     réitéra      rémunère     rénova         réorchestra   
réorganisa    répande      répara       répercuta      répertoria    
répliqua      réprouve     répudia      répète         résolve       
réunifia      réunisse     réussisse    révolta        s'abaissa     
s'abstienne   s'accrocha   s'accumula   s'accélère     s'achève      
s'affine      s'agence     s'agglutine  s'aligna       s'aliéna      
s'allia       s'annonce    s'appelle    s'appropria    s'apprécie    
s'appuie      s'arrangea   s'assèche    s'attira       s'atténua     
s'autorise    s'aventura   s'avère      s'embarqua     s'emboîte     
s'emploie     s'empoisonna s'enclenche  s'enfuire      s'enlève      
s'ensuive     s'envola     s'estima     s'estompa      s'exporta     
s'illustra    s'immisça    s'impliqua   s'imprégna     s'incarna     
s'inclina     s'incurve    s'indigna    s'infiltra     s'inquiète    
s'inquiéta    s'inscrire   s'inscrive   s'insère       s'intercale   
s'intègre     s'invagine   s'ionise     s'obstina      s'obstine     
s'offre       s'opacifie   s'opère      s'ordonne      s'orne        
s'ouvre       s'unisse     s'use        s'écaille      s'écarta      
s'échappa     s'échauffe   s'échelonna  s'échoue       s'écrive      
s'épanche     s'épanouisse s'établisse  s'étala        s'étale       
s'éteigne     s'étende     s'évacue     s'éveilla      sacha         
scrute        sensibilisa  sigi         sillonna       soigna        
souffre       soulagea     soumette     souvienne      spécialisa    
stylisa       subdivisa    subisse      succomba       succède       
suffire       suffise      suggère      surplombe      survienne     
survive       survola      surélève     suspende       systématisa   
sème          sécrète      sécularisa   sélectionna    tailla        
tempère       ternisse     théorisa     tienne         tolère        
torda         totalise     tournoie     traduise       transfère     
transparaisse traqua       usurpa       vagabonde      veuille       
veule         vienne       vulgarisa    vénère         ébranla       
échangea      économisa    écrire       éjecta         élire         
élise         éloigna      énumère      énuméra        épura         
établisse     étoffa       étrangla     éveilla        évida         
évinça        

NULL-e-es                             506
abbay            abrogé           accueillant       acquis             admis               
adverbial        agglutinant      agressé           aimanté            ajourné             
albanais         albigeois        alluvial          amical             ancestral           
anglais          anglo-allemand   anglo-français    angoissant         angolais            
anti-anglais     antiaméricain    anticlérical      antigouvernemental antillais           
antiviral        appris           aragonais         arbitral           arboré              
architectural    ardennais        armoricain        artisanal          attirant            
attisé           atténuant        auroral           austro-hongrois    automnal            
autosuffisant    avançant         azerbaïdjanais    azimutal           aéronaval           
aéropostal       aérospatial      balinais          banalisé           baptismal           
bavarois         berlinois        bicolor           biennal            biomédical          
bogomil          bogu             boréal            bouillonnant       boycotté            
branchial        bringé           buccal            buissonnant        béant               
calmant          camerounais      cantonais         cantonal           caricatural         
carthaginois     caudal           ceinturé          cervical           chais               
champenois       chatoyant        chatt             chevauchant        chinois             
chirurgical      cicatrisant      clignotant        clos               cloîtré             
clérical         coaxial          codant            collatéral         collectivisé        
colloïdal        colossal         commis            communal           communist           
comportemental   compris          compromis         concerté           concrétisé          
confiant         confondant       congolais         congénital         conjugal            
consitué         contrastant      contré            corsair            craquelé            
craqué           crié             crucial           cryptocristallin   crétois             
cultural         cérébral         cérémonial        cévenol            d'amin              
danois           dialectal        dictatorial       dilaté             discord             
dissout          dizain           doctrinal         dormant            dorsal              
ducal            duré             dynamisant        décimal            déclinant           
déconcertant     déferlant        défié             défriché           délibérant          
déloyal          départemental    dépeuplé          dépisté            déroutant           
désaffecté       déserté          désincarné        déstabilisé        dévalué             
dévorant         effréné          embrassé          encrassé           endeuillé           
enivrant         enjambé          enjoué            entrepris          entrevu             
environnemental  estival          estompé           estudiantin        exhibé              
expérimental     exquis           extraverti        facial             faillit             
familial         fané             feutré            filant             filial              
finlandais       finnois          flagrant          flambé             fluvial             
foetal           fondamental      foudroyant        foulé              fractal             
fragilisé        franco-anglais   franco-bavarois   franco-espagnol    français            
fédéral          gallois          gastro-intestinal gaulois            genevois            
germano-polonais germinal         gestur            glissé             gouvernemental      
grammatical      grivois          guindé            guitar             guyanais            
génital          génois           géosynclinal      gênois             haché               
hess             hexagonal        hivernal          hollandais         holocaust           
hongrois         hormonal         horrifié          hélicoïdal         idol                
idyll            immanent         imprimant         impérial           inaugural           
incompris        incorporant      indo-pakistanais  infernal           infinitésimal       
infirmièr        infondé          inguinal          inhibé             inoccupé            
inopportun       instrumental     interallié        intercontinental   intergouvernemental 
intertropical    intestinal       intégrant         invalidant         irlandais           
iroquois         islandais        japonais          javanais           jeun                
kolkhoz          labial           labyrinth         lancinant          landais             
larmoyant        lexical          libanais          lillois            liquidé             
liégeois         longitudinal     longé             losangé            louang              
loyal            magistral        malaisé           martiniquais       maré                
massett          massu            mastiqué          matinal            matrimonial         
matérialisé      mauvais          maximal           mesquin            milanais            
milic            monacal          mouvementé        moyen-oriental     multilatéral        
multinational    multiracial      munichois         médical            médicinal           
médiéval         méridional       nantais           nationalist        neuronal            
new-yorkais      nigéro-congolais nourrissant       néerlandais        néo-zélandais       
néoformé         népalais         occidentalisé     octogonal          odoriférant         
olympiad         optimal          optimist          orbital            orchestral          
ornemental       ougandais        outragé           pakistanais        palatal             
panaméricain     paradoxal        parallax          paramédical        parcheminé          
parental         pariétal         paroissial        passionnant        patriarcal          
patrimonial      patronal         pectoral          pilé               piqueté             
piémontais       piétiné          planant           pleural            policé              
pollinisé        polonais         polygonal         polynomial         poncé               
pontifical       populist         portal            portugais          postal              
prenant          primordial       pro-allemand      pro-impérial       procédural          
prompt           pronominal       protocol          provençal          proverbial          
provincial       précolonial      préfrontal        prénatal           prénuptial          
pyramidal        pétersbourgeois  qu'écrit          quadrillé          quinquennal         
quitté           québécois        racial            radial             radiodiffusé        
rafraîchissant   ravivé           rayonné           reclus             rectal              
relancé          relaps           renfermé          renégocié          repoussant          
repris           requis           retombé           retroussé          revanchard          
revivifié        royal            rwandais          réactivé           réaménagé           
réfuté           réimplanté       rénal             répons             rétrocédé           
réussit          sacro-saint      salarial          sapiental          satiné              
scientist        sculptural       seigneurial       semi-tropical      sempervirent        
septentrional    serein           shogunal          siamois            sinusoïdal          
socialism        soudanais        soumis            souriant           sous-qualifié       
sous-représenté  sous-tendu       spectral          spokan             sri-lankais         
strasbourgeois   strip            subtropical       successoral        succulent           
sud-oriental     suffocant        suit              supergéant         surpris             
surrénal         sursaturé        suédois           syndical           synovial            
syrt             séduisant        sénatorial        sénégalais         sévillan            
tamisé           taïwanais        terminal          termit             thaïlandais         
thermal          tiraillé         torréfié          tourist            town                
transandin       transcendantal   transcontinental  transmis           trapézoïdal         
traumatisé       traçant          tribal            tridentin          triomphal           
tronqué          troué            trépidant         tupian             unicaméral          
uniformisé       unilatéral       urgenc            validé             vals                
vascularisé      vaudois          veillé            velouté            ventral             
vertébral        vestigial        vicié             victim             viennois            
villageois       violé            viral             vitrifié           vitré               
végétal          zurichois        zénithal          ébranlé            écaillé             
échelonné        éditorial        électoral         élidé              élit                
émeut            émietté          émis              épars              éprouvant           
équatorial       étranglé         évangélisé        évanoui            évaporé             
évidé            

NULL-nt-r                             501
aborde      accompagne        accumule       achemine      acidifie     
acquitte    administre        adore          affirme       affleure     
affronte    aggrave           agite          agrémente     aligne       
allaite     amasse            amplifie       anime         anticipe     
apaise      applique          approvisionne  appréhende    arrache      
arrose      aspire            assigne        assimile      associe      
assume      atteste           attire         atténue       autorise     
avoisine    balaye            bouleverse     brigue        brille       
calcule     canalise          cantonne       caractérise   charrie      
circule     clarifie          classifie      codifie       cohabite     
collabore   colonise          commente       commercialise commémore    
compare     complique         comprime       concentre     concilie     
concrétise  concurrence       condamne       confectionne  confie       
confine     confirme          conforte       confronte     conjugue     
consacre    consolide         consomme       consulte      contamine    
contourne   contracte         convoque       corrobore     corrode      
cristallise cultive           cumule         célébre       dessine      
dicte       différencie       dilate         dilue         discrédite   
discute     disloque          disperse       dissimule     dissipe      
dissocie    dissuade          diversifie     dote          draine       
débarrasse  déborde           débouche       débute        déchire      
déclare     décline           décolore       décore        découle      
dédouble    déferle           défie          défile        déforme      
dégrade     délimite          délivre        démarque      démontre     
dénie       dénigre           dénombre       dérobe        désactive    
désapprouve détache           détaille       détériore     dévale       
déverse     dévie             dévoile        embarque      emmagasine   
empare      emporte           encadre        encercle      enchaîne     
enferme     enfle             enfonce        englobe       enroule      
entame      enterre           entoure        entrelace     entérine     
essaye      estime            estompe        exalte        excite       
exhale      exhibe            exhorte        exploite      explore      
explose     exporte           exprime        expérimente   fascine      
favorise    façonne           fermente       fluctue       focalise     
fonce       fragilise         fragmente      frotte        glane        
glisse      glorifie          gonfle         gratte        gravite      
habite      hiberne           hiverne        humidifie     hérisse      
hérite      hésite            identifie      idéalise      ignore       
imagine     immobilise        imperméabilise implore       importe      
impose      impressionne      improvise      inaugure      incarne      
incube      infecte           infeste        inhibe        initie       
innove      inonde            insiste        installe      instaure     
institue    institutionnalise intensifie     intéresse     inventorie   
invoque     ionise            irradie        irrigue       jette        
justifie    juxtapose         l'accepte      l'accompagne  l'aide       
l'annexe    l'applique        l'assiste      l'attaque     l'endommage  
l'explique  l'imite           l'immobilise   l'incite      l'indique    
l'utilise   liquéfie          localise       matérialise   migre        
minimise    mobilise          monopolise     motive        médite       
mémorise    mêle              n'entre        n'existe      n'exprime    
n'utilise   navigue           neutralise     nidifie       nomme        
négocie     opte              ordonne        oscille       paralyse     
parraine    penche            perdure        personnifie   perturbe     
pivote      plie              postule        prive         privilégie   
proclame    progresse         propose        proteste      prouve       
précipite   préconise         prédispose     préfigure     préoccupe    
prépare     préserve          présuppose     prône         purifie      
qu'alimente qualifie          raccorde       raisonne      rallie       
ramifie     rappelle          rassure        ratifie       rattache     
ravive      rayonne           recommande     recommence    reconstitue  
recoupe     recouvre          recrée         referme       reforme      
regagne     regroupe          relate         relâche       remanie      
remonte     renforce          renie          renonce       renoue       
renverse    repasse           repeuple       replie        repose       
repousse    respire           resserre       restitue      retarde      
retombe     retrace           revendique     ridiculise    rivalise     
réaffirme   récapitule        réceptionne    réconcilie    récuse       
réfugie     réfute            réfère         réglemente    régresse     
régule      régurgite         réinjecte      réorganise    réoriente    
répare      répercute         répertorie     résonne       rétracte     
s'abaisse   s'abrite          s'accentue     s'accommode   s'accorde    
s'accouple  s'accroche        s'accumule     s'acquitte    s'adapte     
s'adonne    s'adosse          s'adresse      s'affirme     s'agrippe    
s'ajoute    s'aligne          s'alimente     s'allie       s'amenuise   
s'analyse   s'ancre           s'apparente    s'apparie     s'applique   
s'approprie s'arrête          s'articule     s'assimile    s'associe    
s'atrophie  s'attarde         s'attribue     s'atténue     s'avance     
s'aventure  s'efface          s'efforce      s'encaisse    s'enflamme   
s'enfonce   s'enracine        s'enroule      s'entoure     s'entraîne   
s'envole    s'estompe         s'exerce       s'explique    s'exporte    
s'expose    s'exprime         s'exécute      s'habitue     s'identifie  
s'illustre  s'imbrique        s'implante     s'implique    s'impose     
s'incline   s'infiltre        s'initie       s'installe    s'intensifie 
s'intitule  s'inverse         s'observe      s'occupe      s'oppose     
s'organise  s'oriente         s'oxyde        s'utilise     s'écarte     
s'échappe   s'échelonne       s'écoule       s'écroule     s'élabore    
s'élance    s'éleve           s'éloigne      s'épuise      s'érode      
s'étire     s'évapore         s'évase        sacrifie      salive       
salue       sature            scande         scinde        signale      
signifie    sillonne          simplifie      simule        situe        
solidifie   souhaite          spécialise     spécifie      stabilise    
stagne      stigmatise        stimule        stocke        stoppe       
subdivise   subventionne      superpose      supplée       supprime     
surmonte    surnomme          surpasse       surveille     survole      
suscite     symbolise         séjourne       sépare        tape         
targue      temporise         théorise       transcende    transite     
témoigne    valorise          vante          vaporise      économise    
édicte      édifie            éjecte         élimine       émane        
émiette     énonce            érode          étale         étaye        
étonne      étouffe           étudie         évacue        évalue       
évite       

NULL-it-nt                            494
abaissa      abandonna    abdiqua      abrita       abrogea     
accentua     accorda      accosta      accula       accumula    
accéda       accéléra     acheta       acheva       adhéra      
adressa      affecta      affirma      affronta     ajouta      
amena        améliora     aménagea     annexa       annonça     
anticipa     appliqua     apporta      approcha     approuva    
appuya       arrangea     assuma       augmenta     autorisa    
baissa       brigua       cantonna     caractérisa  cessa       
chargea      chercha      classifia    clôtura      coexista    
cohabita     collabora    collectionna commença     communiqua  
compléta     comporta     concerna     concrétisa   concurrença 
concéda      confina      confirma     confisqua    conforma    
confronta    conféra      conjugua     consacra     conseilla   
consigna     consuma      contenta     continua     contourna   
contraria    convoqua     couronna     coïncida     creusa      
cristallisa  critiqua     céda         célèbra      célébra     
côtoya       demanda      demeura      dessina      destina     
destitua     devança      diffusa      différencia  diminua     
discrédita   dispensa     disposa      disputa      dissimula   
dissipa      distingua    distribua    divergea     divisa      
débarqua     déboucha     décida       déconseilla  découla     
dégagea      dégénéra     déjoua       délaissa     délimita    
délégua      démarqua     démembra     dénatura     dénonça     
dépassa      déplaça      déploya      déposséda    désagrégea  
désapprouva  désavoua     déserta      désigna      désintégra  
désintéressa détourna     détériora    dévasta      dévoila     
effectua     emmena       empiéta      employa      emporta     
emprisonna   emprunta     empêcha      encercla     enchaîna    
endommagea   enferma      engagea      engendra     enleva      
enquêta      enregistra   entama       entrava      entérina    
envoya       escorta      essaya       estima       examina     
excella      exclua       excommunia   excéda       exerça      
exhorta      expliqua     explora      explosa      exporta     
exprima      expulsa      extraya      facilita     filma       
finança      fixa         fragilisa    fustigea     glorifia    
groupa       harcela      heurta       implanta     impliqua    
implora      incita       incomba      indiqua      infligea    
inspira      installa     institua     insuffla     inséra      
intensifia   invita       invoqua      jugea        juxtaposa   
l'amena      l'appela     l'autorisa   l'emporta    l'empêcha   
l'enseigna   l'obligea    l'opposa     l'utilisa    laissa      
lança        livra        longea       lutta        lâcha       
légalisa     légiféra     légitima     légua        massacra    
matérialisa  maîtrisa     mentionna    metta        monopolisa  
montra       moqua        mécontenta   mêla         n'abrita    
n'accepta    n'affecta    n'approuva   n'arriva     n'autorisa  
n'empêcha    n'exista     n'hésita     n'opposa     n'utilisa   
n'épargna    navigua      nomma        nécessita    obligea     
octroya      officialisa  organisa     parodia      partagea    
perfectionna perpétua     personnifia  piétina      plaida      
plaça        ponctua      poussa       privilégia   proclama    
procéda      prodigua     professa     progressa    prohiba     
projeta      prolongea    promulgua    prononça     propagea    
prophétisa   proposa      propulsa     prospéra     prouva      
provoqua     précisa      préconisa    préfigura    préleva     
prépara      présida      prêcha       prêta        prôna       
publia       purgea       pêcha        qu'utilisa   racheta     
raconta      radicalisa   rallia       ramena       rangea      
rappela      rapporta     rapprocha    rassembla    ratifia     
ravagea      rebuta       recensa      rechercha    recommença  
reconstitua  recoupa      recouvra     recruta      recréa      
redistribua  redonna      refléta      refusa       regarda     
regroupa     rehaussa     rejeta       relança      relata      
relâcha      relégua      remporta     rencontra    renferma    
renforça     renia        renvoya      replaça      reposa      
reprocha     resserra     restitua     retarda      retira      
retourna     retraça      retrouva     revendiqua   ridiculisa  
risqua       rivalisa     réaffirma    réclama      récolta     
récompensa   réconcilia   récusa       rédigea      réforma     
réfugia      réfuta       référa       régula       réintégra   
répéta       réserva      résuma       réveilla     révoqua     
révèla       révéla       réédita      rêva         s'accentua  
s'accompagna s'accorda    s'accoupla   s'accéléra   s'acheva    
s'adapta     s'adonna     s'adressa    s'affirma    s'aggrava   
s'ajouta     s'amenuisa   s'amplifia   s'appela     s'appliqua  
s'approcha   s'apprêta    s'appuya     s'arrêta     s'articula  
s'associa    s'assura     s'attacha    s'attaqua    s'attribua  
s'avança     s'avéra      s'effaça     s'effectua   s'effondra  
s'efforça    s'empara     s'employa    s'enflamma   s'enfonça   
s'engagea    s'enlisa     s'entoura    s'entraîna   s'essaya    
s'exerça     s'exprima    s'identifia  s'implanta   s'imposa    
s'inspira    s'installa   s'insurgea   s'interrogea s'intégra   
s'intéressa  s'occupa     s'opposa     s'organisa   s'orienta   
s'écoula     s'éleva      s'éloigna    s'érigea     s'étira     
sacrifia     salua        sanctionna   sapa         sauta       
scandalisa   scella       scinda       sculpta      secoua      
simplifia    situa        siégea       sollicita    sombra      
songea       soucia       souleva      souligna     soupçonna   
sous-estima  spécifia     stigmatisa   stipula      submergea   
subordonna   subventionna suggéra      superposa    supervisa   
supplanta    supposa      supprima     surmonta     surnomma    
surpassa     suscita      suspecta     symbolisa    synthétisa  
séjourna     tarda        terrorisa    tortura      totalisa    
transforma   travailla    traversa     trompa       unifia      
valorisa     vaporisa     veilla       vogua        voua        
voyagea      écarta       échappa      éclipsa      édicta      
édita        égala        élabora      élimina      élisa       
émana        émergea      énonça       épousa       érigea      
évacua       évita        évolua       évoqua       

NULL-i                                370
1-ii                 11-xx             1866            6-ii              abbadii            
abbasii              abdal-rahmanii    actesi          adami             aksel              
al-arab              al-bakr           al-ghazal       alexandreii       alof               
alphonseii           alphonsexii       altier          amédéevii         aménophisii        
andrews              andronicii        anii            antiochosii       anvar              
anvii                applei            artus           atar              attaleii           
augusteii            bahrein           bancroft        baratier          batoum             
baudoinii            baudoinv          baudouinii      benoîtxii         bertin             
birr                 blume             bodh            boleslasii        brion              
bruceii              brucevii          buffon          burchell          buson              
calixteii            camembert         canutii         capulet           carpin             
cassent              cassiniii         castelnau       chapitreii        chapitresi-ii      
chapitresvii         chapitresxiii-xv  chapitresxxvi   chapitrevi        chapitrexii        
chapitrexvii         chapitrexxvi      charlesii       charlesvii        charlesxii         
charlesxv            childebertii      childéricii     chins             choshu             
christianii          christianvii      christopheii    city              clarke             
classeii             classev           clotaireii      clovisii          clunyii            
clémentii            clémentvii        conradii        constanceii       constantinii       
constantinopleii     constantinoplevii constantinvii   d'alexandreii     d'alexandrevi      
d'alphonseii         d'alphonsevii     d'alphonsexii   d'aménophisii     d'andréii          
d'antigonosii        d'antiochosii     d'archipels     d'artaxerxèsii    d'augusteii        
d'henriii            d'henrivii        d'henryvii      d'idrisii         d'innocentii       
d'édouardii          d'édouardvii      dariosii        davidii           dawson             
démétriosii          edouardvii        edwards         emmanuelii        facteurvii         
fakhr                fanfan            farab           fedorii           ferdinandvi        
ferrer               fischer           follesii        forster           frédéric-augusteii 
frédéric-guillaumeii frédéricii        frédéricvii     félixii           gasparin           
gastonii             geoffroy          georgeii        georgesii         georgev            
ghor                 grenoble          grégoireii      grégoirevii       grégoirexii        
grégoirexv           guillaumeii       guillaumev      gujarat           gustaveii          
gustavev             gyöngyös          haakonvi        hajj              hallstatti         
haraldii             henriii           henrivii        henryii           henryvii           
hindoustan           hoffmann          htlv-ii         humboldt          hush               
i-ii                 i-vi              ilah            innocentii        innocentxi         
ivanv                jacquesii         jacquesvi       jafar             jeanii             
jeanneii             jeanvii           jeanxii         jeanxxii          jiesh              
joaoii               joãoii            julesii         karnal            kashmir            
khalid               khanii            khas            knudsen           kubla              
károly               l'agout           l'anii          l'anvii           l'applei           
